fish,block,lake,sample_date,trap,DOY,year,peaktemp,dailytemp,DSI,tot_mass,tot_dip_mass,tot_mass_m2,dip_mass_m2,tot_nd_mass,presence,total,total_dip,tot_m2,dip_m2,total_nd,tot_per,dip_per,nd_per
1,2,H2P,2019-08-03,W-shore,215,2019,16.832,12.4625625,18,5.742788915583954,5.742788915583954,21.577459949369057,21.577459949369057,0,0,10,10,37.5731378369406,37.5731378369406,0,0.5742788915583954,0.5742788915583954,0
0,1,H1A,2019-08-04,E-littoral,216,2019,14.12001923076923,9.194734693877551,10,14.872344644415584,14.872344644415584,55.880065528311206,55.880065528311206,0,0,15,15,56.3597067554109,56.3597067554109,0,0.9914896429610389,0.9914896429610389,0
0,1,H1A,2019-08-04,E-shore,216,2019,14.12001923076923,9.194734693877551,10,4.146535234234974,4.146535234234974,15.579833990164145,15.579833990164145,0,0,8,8,30.05851026955248,30.05851026955248,0,0.5183169042793717,0.5183169042793717,0
0,1,H1A,2019-08-04,N-littoral,216,2019,14.12001923076923,9.194734693877551,10,34.3569026045396,34.3569026045396,129.089663721071,129.089663721071,0,0,25,25,93.9328445923515,93.9328445923515,0,1.374276104181584,1.374276104181584,0
0,1,H1A,2019-08-04,N-shore,216,2019,14.12001923076923,9.194734693877551,10,3.433999384929222,3.433999384929222,12.902613222191489,12.902613222191489,0,0,3,3,11.27194135108218,11.27194135108218,0,1.144666461643074,1.144666461643074,0
0,1,H1A,2019-08-04,S-littoral,216,2019,14.12001923076923,9.194734693877551,10,6.867998769858444,6.867998769858444,25.805226444382978,25.805226444382978,0,0,6,6,22.54388270216436,22.54388270216436,0,1.144666461643074,1.144666461643074,0
0,1,H1A,2019-08-04,S-shore,216,2019,14.12001923076923,9.194734693877551,10,12.770581916660179,12.770581916660179,47.9830834612614,47.9830834612614,0,0,16,16,60.11702053910496,60.11702053910496,0,0.7981613697912612,0.7981613697912612,0
0,1,H1A,2019-08-04,W-littoral,216,2019,14.12001923076923,9.194734693877551,10,13.735997539716887,13.735997539716887,51.610452888765955,51.610452888765955,0,0,12,12,45.08776540432872,45.08776540432872,0,1.144666461643074,1.144666461643074,0
0,1,H1A,2019-08-04,W-shore,216,2019,14.12001923076923,9.194734693877551,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,H1P,2019-08-04,E-littoral,216,2019,14.12001923076923,9.194734693877551,7,4.578665846572296,4.578665846572296,17.20348429625532,17.20348429625532,0,0,4,4,15.02925513477624,15.02925513477624,0,1.144666461643074,1.144666461643074,0
1,1,H1P,2019-08-04,N-littoral,216,2019,14.12001923076923,9.194734693877551,7,4.585429348671249,4.585429348671249,17.22889689591776,17.22889689591776,0,0,2,2,7.51462756738812,7.51462756738812,0,2.2927146743356244,2.2927146743356244,0
1,1,H1P,2019-08-04,W-littoral,216,2019,14.12001923076923,9.194734693877551,7,6.874762271957397,6.874762271957397,25.83063904404542,25.83063904404542,0,0,4,4,15.02925513477624,15.02925513477624,0,1.7186905679893492,1.7186905679893492,0
0,2,H2A,2019-08-09,E-littoral,221,2019,15.69176923076923,11.906102040816329,15,35.47747175617967,35.47747175617967,133.29999364011059,133.29999364011059,0,0,47,47,176.59374783362082,176.59374783362082,0,0.7548398245995674,0.7548398245995674,0
0,2,H2A,2019-08-09,E-shore,221,2019,15.69176923076923,11.906102040816329,15,31.498462739707293,18.487035970173284,118.34960821707598,69.46159507037997,13.011426769534008,1,27,26,101.44747215973962,97.69015837604556,1,1.16660973110027,0.7110398450066648,13.011426769534008
0,2,H2A,2019-08-09,N-littoral,221,2019,15.69176923076923,11.906102040816329,15,5.996058557754165,5.996058557754165,22.52907346688645,22.52907346688645,0,0,10,10,37.5731378369406,37.5731378369406,0,0.5996058557754165,0.5996058557754165,0
0,2,H2A,2019-08-09,N-shore,221,2019,15.69176923076923,11.906102040816329,15,1.144666461643074,1.144666461643074,4.30087107406383,4.30087107406383,0,0,1,1,3.75731378369406,3.75731378369406,0,1.144666461643074,1.144666461643074,0
0,2,H2A,2019-08-09,S-littoral,221,2019,15.69176923076923,11.906102040816329,15,9.848021181308065,9.848021181308065,37.002105726639854,37.002105726639854,0,0,19,19,71.38896189018715,71.38896189018715,0,0.5183169042793718,0.5183169042793718,0
0,2,H2A,2019-08-09,S-shore,221,2019,15.69176923076923,11.906102040816329,15,32.60642948637138,19.59500271683737,122.51258694619163,73.62457379949561,13.011426769534012,1,32,31,120.23404107820993,116.47672729451587,1,1.0189509214491057,0.6320968618334636,13.011426769534012
0,2,H2A,2019-08-09,W-littoral,221,2019,15.69176923076923,11.906102040816329,15,2.289332923286148,2.289332923286148,8.60174214812766,8.60174214812766,0,0,2,2,7.51462756738812,7.51462756738812,0,1.144666461643074,1.144666461643074,0
1,2,H2P,2019-08-09,E-shore,221,2019,16.832,13.372795918367348,24,6.8781440230068736,6.8781440230068736,25.84334534387664,25.84334534387664,0,0,3,3,11.27194135108218,11.27194135108218,0,2.2927146743356244,2.2927146743356244,0
1,2,H2P,2019-08-09,N-littoral,221,2019,16.832,13.372795918367348,24,2.8076498275655197,2.8076498275655197,10.549221396898178,10.549221396898178,0,0,3,3,11.27194135108218,11.27194135108218,0,0.9358832758551732,0.9358832758551732,0
1,2,H2P,2019-08-09,N-shore,221,2019,16.832,13.372795918367348,24,1.5052685884250012,1.5052685884250012,5.655766415450958,5.655766415450958,0,0,2,2,7.51462756738812,7.51462756738812,0,0.7526342942125005,0.7526342942125005,0
1,2,H2P,2019-08-09,S-littoral,221,2019,16.832,13.372795918367348,24,8.022810484649948,8.022810484649948,30.144216417940473,30.144216417940473,0,0,4,4,15.02925513477624,15.02925513477624,0,2.005702621162487,2.005702621162487,0
1,2,H2P,2019-08-09,S-shore,221,2019,16.832,13.372795918367348,24,3.3293484828943676,3.3293484828943676,12.509406945499915,12.509406945499915,0,0,3,3,11.27194135108218,11.27194135108218,0,1.1097828276314559,1.1097828276314559,0
1,2,H2P,2019-08-09,W-littoral,221,2019,16.832,13.372795918367348,24,14.452029892675428,14.452029892675428,54.30081111810797,54.30081111810797,0,0,13,13,48.84507918802278,48.84507918802278,0,1.1116946071288791,1.1116946071288791,0
0,3,H3A,2019-08-10,E-littoral,222,2019,17.717826923076924,15.92922448979592,25,1.554950712838115,1.554950712838115,5.842437746311554,5.842437746311554,0,0,3,3,11.27194135108218,11.27194135108218,0,0.5183169042793717,0.5183169042793717,0
0,3,H3A,2019-08-10,E-shore,222,2019,17.717826923076924,15.92922448979592,25,10.906501351009087,10.906501351009087,40.979147858024334,40.979147858024334,0,0,15,15,56.3597067554109,56.3597067554109,0,0.7271000900672726,0.7271000900672726,0
0,3,H3A,2019-08-10,N-littoral,222,2019,17.717826923076924,15.92922448979592,25,2.5915845213968587,2.5915845213968587,9.73739624385259,9.73739624385259,0,0,5,5,18.7865689184703,18.7865689184703,0,0.5183169042793717,0.5183169042793717,0
0,3,H3A,2019-08-10,N-shore,222,2019,17.717826923076924,15.92922448979592,25,5.528917815738941,5.528917815738941,20.77387911798758,20.77387911798758,0,0,9,9,33.81582405324654,33.81582405324654,0,0.6143242017487713,0.6143242017487713,0
0,3,H3A,2019-08-10,S-littoral,222,2019,17.717826923076924,15.92922448979592,25,2.1813002702018176,2.1813002702018176,8.195829571604866,8.195829571604866,0,0,3,3,11.27194135108218,11.27194135108218,0,0.7271000900672725,0.7271000900672725,0
0,3,H3A,2019-08-10,S-shore,222,2019,17.717826923076924,15.92922448979592,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,H3A,2019-08-10,W-littoral,222,2019,17.717826923076924,15.92922448979592,25,1.554950712838115,1.554950712838115,5.842437746311554,5.842437746311554,0,0,3,3,11.27194135108218,11.27194135108218,0,0.5183169042793717,0.5183169042793717,0
0,3,H3A,2019-08-10,W-shore,222,2019,17.717826923076924,15.92922448979592,25,4.6797471250613505,0,17.58327837719566,0,4.6797471250613505,1,1,0,3.75731378369406,0,1,4.67974712506135,0,4.6797471250613505
1,3,H3P,2019-08-10,E-shore,222,2019,17.264115384615383,15.07569387755102,21,0.716032352958541,0.716032352958541,2.6903582293420163,2.6903582293420163,0,0,1,1,3.75731378369406,3.75731378369406,0,0.716032352958541,0.716032352958541,0
1,3,H3P,2019-08-10,N-shore,222,2019,17.264115384615383,15.07569387755102,21,9.3594942501227,0,35.166556754391316,0,9.3594942501227,1,2,0,7.51462756738812,0,2,4.679747125061349,0,4.67974712506135
1,3,H3P,2019-08-10,S-littoral,222,2019,17.264115384615383,15.07569387755102,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,H3P,2019-08-10,S-shore,222,2019,17.264115384615383,15.07569387755102,21,0.5183169042793717,0.5183169042793717,1.9474792487705181,1.9474792487705181,0,0,1,1,3.75731378369406,3.75731378369406,0,0.5183169042793717,0.5183169042793717,0
1,3,H3P,2019-08-10,W-littoral,222,2019,17.264115384615383,15.07569387755102,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,H1A,2019-08-16,E-littoral,228,2019,14.12001923076923,13.086666666666666,22,17.11543585619366,17.11543585619366,64.30806305640799,64.30806305640799,0,0,190,190,713.8896189018714,713.8896189018714,0,0.0900812413483877,0.0900812413483877,0
0,1,H1A,2019-08-16,E-shore,228,2019,14.12001923076923,13.086666666666666,22,21.569544500113118,8.558117730579108,81.04354685827742,32.15553371158141,13.01142676953401,1,18,17,67.63164810649307,63.87433432279902,1,1.1983080277840623,0.5034186900340651,13.01142676953401
0,1,H1A,2019-08-16,N-littoral,228,2019,14.12001923076923,13.086666666666666,22,0.716032352958541,0.716032352958541,2.6903582293420163,2.6903582293420163,0,0,1,1,3.75731378369406,3.75731378369406,0,0.716032352958541,0.716032352958541,0
0,1,H1A,2019-08-16,N-shore,228,2019,14.12001923076923,13.086666666666666,22,1.0366338085587434,1.0366338085587434,3.8949584975410363,3.8949584975410363,0,0,2,2,7.51462756738812,7.51462756738812,0,0.5183169042793717,0.5183169042793717,0
0,1,H1A,2019-08-16,S-littoral,228,2019,14.12001923076923,13.086666666666666,22,8.621379578599115,8.621379578599115,32.39322832512894,32.39322832512894,0,0,31,31,116.47672729451587,116.47672729451587,0,0.2781090186644875,0.2781090186644875,0
0,1,H1A,2019-08-16,S-shore,228,2019,14.12001923076923,13.086666666666666,22,7.798316954995683,3.1185698299343327,29.30072378462037,11.717445407424709,4.6797471250613505,1,4,3,15.02925513477624,11.27194135108218,1,1.9495792387489206,1.0395232766447775,4.6797471250613505
0,1,H1A,2019-08-16,W-littoral,228,2019,14.12001923076923,13.086666666666666,22,41.03289085467254,41.03289085467254,154.17344639307507,154.17344639307507,0,0,28,28,105.20478594343368,105.20478594343368,0,1.4654603876668764,1.4654603876668764,0
0,1,H1A,2019-08-16,W-shore,228,2019,14.12001923076923,13.086666666666666,22,43.455739130971715,7.045576736130951,163.27684761741335,26.47244258473903,36.41016239484076,1,26,20,97.69015837604556,75.1462756738812,6,1.6713745819604506,0.35227883680654754,6.0683603991401265
1,1,H1P,2019-08-16,E-littoral,228,2019,14.12001923076923,13.086666666666666,19,1.8512322022548102,1.8512322022548102,6.955660270350308,6.955660270350308,0,0,10,10,37.5731378369406,37.5731378369406,0,0.185123220225481,0.185123220225481,0
1,1,H1P,2019-08-16,E-shore,228,2019,14.12001923076923,13.086666666666666,19,4.541966131593312,4.541966131593312,17.06559195130714,17.06559195130714,0,0,8,8,30.05851026955248,30.05851026955248,0,0.567745766449164,0.567745766449164,0
1,1,H1P,2019-08-16,N-littoral,228,2019,14.12001923076923,13.086666666666666,19,24.037995694504552,24.037995694504552,90.31829255534042,90.31829255534042,0,0,21,21,78.90358945757526,78.90358945757526,0,1.1446664616430737,1.1446664616430737,0
1,1,H1P,2019-08-16,N-shore,228,2019,14.12001923076923,13.086666666666666,19,3.433999384929222,3.433999384929222,12.902613222191489,12.902613222191489,0,0,3,3,11.27194135108218,11.27194135108218,0,1.144666461643074,1.144666461643074,0
1,1,H1P,2019-08-16,S-littoral,228,2019,14.12001923076923,13.086666666666666,19,8.012665231501519,8.012665231501519,30.106097518446813,30.106097518446813,0,0,7,7,26.30119648585842,26.30119648585842,0,1.1446664616430742,1.1446664616430742,0
1,1,H1P,2019-08-16,S-shore,228,2019,14.12001923076923,13.086666666666666,19,5.801839612727785,5.801839612727785,21.799331947684315,21.799331947684315,0,0,6,6,22.54388270216436,22.54388270216436,0,0.9669732687879642,0.9669732687879642,0
1,1,H1P,2019-08-16,W-littoral,228,2019,14.12001923076923,13.086666666666666,19,38.026582001353574,38.026582001353574,142.87780070045824,142.87780070045824,0,0,52,52,195.38031675209112,195.38031675209112,0,0.7312804231029534,0.7312804231029534,0
1,1,H1P,2019-08-16,W-shore,228,2019,14.12001923076923,13.086666666666666,19,0.07850730451241512,0.07850730451241512,0.29497657736516425,0.29497657736516425,0,0,1,1,3.75731378369406,3.75731378369406,0,0.07850730451241512,0.07850730451241512,0
0,3,H3A,2019-08-17,E-littoral,229,2019,17.717826923076924,16.789529411764704,32,2.5915845213968587,2.5915845213968587,9.73739624385259,9.73739624385259,0,0,5,5,18.7865689184703,18.7865689184703,0,0.5183169042793717,0.5183169042793717,0
0,3,H3A,2019-08-17,E-shore,229,2019,17.717826923076924,16.789529411764704,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,H3A,2019-08-17,N-littoral,229,2019,17.717826923076924,16.789529411764704,32,19.69604236261613,19.69604236261613,74.00421145327971,74.00421145327971,0,0,38,38,142.7779237803743,142.7779237803743,0,0.5183169042793718,0.5183169042793718,0
0,3,H3A,2019-08-17,N-shore,229,2019,17.717826923076924,16.789529411764704,32,6.451072268194981,6.451072268194981,24.238702752895506,24.238702752895506,0,0,8,8,30.05851026955248,30.05851026955248,0,0.8063840335243726,0.8063840335243726,0
0,3,H3A,2019-08-17,S-littoral,229,2019,17.717826923076924,16.789529411764704,32,2.1316181457887033,2.1316181457887033,8.00915824074427,8.00915824074427,0,0,2,2,7.51462756738812,7.51462756738812,0,1.0658090728943517,1.0658090728943517,0
0,3,H3A,2019-08-17,S-shore,229,2019,17.717826923076924,16.789529411764704,32,3.590313825481438,3.590313825481438,13.489935624268757,13.489935624268757,0,0,7,7,26.30119648585842,26.30119648585842,0,0.5129019750687769,0.5129019750687769,0
0,3,H3A,2019-08-17,W-littoral,229,2019,17.717826923076924,16.789529411764704,32,5.72333230821537,5.72333230821537,21.50435537031915,21.50435537031915,0,0,5,5,18.7865689184703,18.7865689184703,0,1.144666461643074,1.144666461643074,0
0,3,H3A,2019-08-17,W-shore,229,2019,17.717826923076924,16.789529411764704,32,4.4706331934879655,4.4706331934879655,16.797571719732527,16.797571719732527,0,0,5,5,18.7865689184703,18.7865689184703,0,0.8941266386975931,0.8941266386975931,0
1,3,H3P,2019-08-17,E-littoral,229,2019,17.264115384615383,16.117117647058823,28,5.291201695878048,5.291201695878048,19.880705064227975,19.880705064227975,0,0,9,9,33.81582405324654,33.81582405324654,0,0.5879112995420054,0.5879112995420054,0
1,3,H3P,2019-08-17,E-shore,229,2019,17.264115384615383,16.117117647058823,28,4.6648521385143455,4.6648521385143455,17.527313238934664,17.527313238934664,0,0,9,9,33.81582405324654,33.81582405324654,0,0.5183169042793718,0.5183169042793718,0
1,3,H3P,2019-08-17,N-littoral,229,2019,17.264115384615383,16.117117647058823,28,55.66002251182609,55.66002251182609,209.13216978440585,209.13216978440585,0,0,49,49,184.10837540100894,184.10837540100894,0,1.135918826771961,1.135918826771961,0
1,3,H3P,2019-08-17,N-shore,229,2019,17.264115384615383,16.117117647058823,28,3.433999384929222,3.433999384929222,12.902613222191489,12.902613222191489,0,0,3,3,11.27194135108218,11.27194135108218,0,1.144666461643074,1.144666461643074,0
1,3,H3P,2019-08-17,S-littoral,229,2019,17.264115384615383,16.117117647058823,28,19.177725458336752,19.177725458336752,72.05673220450916,72.05673220450916,0,0,37,37,139.02060999668024,139.02060999668024,0,0.5183169042793716,0.5183169042793716,0
1,3,H3P,2019-08-17,S-shore,229,2019,17.264115384615383,16.117117647058823,28,0.716032352958541,0.716032352958541,2.6903582293420163,2.6903582293420163,0,0,1,1,3.75731378369406,3.75731378369406,0,0.716032352958541,0.716032352958541,0
1,3,H3P,2019-08-17,W-littoral,229,2019,17.264115384615383,16.117117647058823,28,6.688437631218719,6.688437631218719,25.13055890315614,25.13055890315614,0,0,12,12,45.08776540432872,45.08776540432872,0,0.5573698026015599,0.5573698026015599,0
1,3,H3P,2019-08-17,W-shore,229,2019,17.264115384615383,16.117117647058823,28,21.907506697224278,21.907506697224278,82.31337687985071,82.31337687985071,0,0,29,29,108.96209972712774,108.96209972712774,0,0.7554312654215268,0.7554312654215268,0
0,2,H2A,2019-08-19,E-littoral,231,2019,15.69176923076923,14.353549019607843,25,27.674157636411884,18.314663386289183,103.9804939394126,68.81393718502127,9.359494250122701,1,18,16,67.63164810649307,60.11702053910496,2,1.5374532020228826,1.144666461643074,4.6797471250613505
0,2,H2A,2019-08-19,E-shore,231,2019,15.69176923076923,14.353549019607843,25,43.08566588459918,43.08566588459918,161.88636630784143,161.88636630784143,0,0,90,90,338.1582405324654,338.1582405324654,0,0.4787296209399909,0.4787296209399909,0
0,2,H2A,2019-08-19,N-littoral,231,2019,15.69176923076923,14.353549019607843,25,7.944518496995599,7.944518496995599,29.85004885357398,29.85004885357398,0,0,11,11,41.33045162063466,41.33045162063466,0,0.7222289542723271,0.7222289542723271,0
0,2,H2A,2019-08-19,N-shore,231,2019,15.69176923076923,14.353549019607843,25,33.255576009523516,10.884654989866808,124.95163412526821,40.89706422418089,22.370921019656706,1,24,21,90.17553080865744,78.90358945757526,3,1.3856490003968132,0.5183169042793718,7.456973673218902
0,2,H2A,2019-08-19,S-littoral,231,2019,15.69176923076923,14.353549019607843,25,21.877342632817943,21.877342632817943,82.20004102488456,82.20004102488456,0,0,41,41,154.04986513145647,154.04986513145647,0,0.5335937227516572,0.5335937227516572,0
0,2,H2A,2019-08-19,S-shore,231,2019,15.69176923076923,14.353549019607843,25,89.86950090890879,72.17832701431342,337.66791449874887,271.1966229748572,17.691173894595366,1,76,74,285.5558475607486,278.04121999336047,2,1.1824934330119576,0.9753827974907219,8.845586947297683
0,2,H2A,2019-08-19,W-littoral,231,2019,15.69176923076923,14.353549019607843,25,18.091409525364895,18.091409525364895,67.97510237610753,67.97510237610753,0,0,34,34,127.74866864559804,127.74866864559804,0,0.532100280157791,0.532100280157791,0
0,2,H2A,2019-08-19,W-shore,231,2019,15.69176923076923,14.353549019607843,25,10.962246809048539,10.962246809048539,41.1886010358943,41.1886010358943,0,0,16,16,60.11702053910496,60.11702053910496,0,0.6851404255655337,0.6851404255655337,0
1,2,H2P,2019-08-19,E-littoral,231,2019,16.832,15.441196078431371,34,103.42906664644462,103.42906664644462,388.615457745298,388.615457745298,0,0,121,121,454.63496782698127,454.63496782698127,0,0.8547856747640052,0.8547856747640052,0
1,2,H2P,2019-08-19,E-shore,231,2019,16.832,15.441196078431371,34,9.157331693144592,9.157331693144592,34.40696859251064,34.40696859251064,0,0,8,8,30.05851026955248,30.05851026955248,0,1.144666461643074,1.144666461643074,0
1,2,H2P,2019-08-19,N,231,2019,16.832,15.441196078431371,34,16.391921991913513,16.391921991913513,61.58959444145444,61.58959444145444,0,0,28,28,105.20478594343368,105.20478594343368,0,0.5854257854254826,0.5854257854254826,0
1,2,H2P,2019-08-19,N-shore,231,2019,16.832,15.441196078431371,34,6.3018066595176645,6.3018066595176645,23.67786502398074,23.67786502398074,0,0,9,9,33.81582405324654,33.81582405324654,0,0.7002007399464072,0.7002007399464072,0
1,2,H2P,2019-08-19,S littoral,231,2019,16.832,15.441196078431371,34,9.848021181308065,9.848021181308065,37.002105726639854,37.002105726639854,0,0,19,19,71.38896189018715,71.38896189018715,0,0.5183169042793718,0.5183169042793718,0
1,2,H2P,2019-08-19,S-shore,231,2019,16.832,15.441196078431371,34,12.305454316012584,7.625707190951234,46.23545311617165,28.652174738975983,4.6797471250613505,1,13,12,48.84507918802278,45.08776540432872,1,0.9465734089240451,0.6354755992459362,4.6797471250613505
1,2,H2P,2019-08-19,W,231,2019,16.832,15.441196078431371,34,9.280022152615576,9.280022152615576,34.86795514700873,34.86795514700873,0,0,17,17,63.87433432279902,63.87433432279902,0,0.5458836560362104,0.5458836560362104,0
1,2,H2P,2019-08-19,W-shore,231,2019,16.832,15.441196078431371,34,5.565617530717925,5.565617530717925,20.91177146293576,20.91177146293576,0,0,5,5,18.7865689184703,18.7865689184703,0,1.1131235061435851,1.1131235061435851,0
